CustomerKey,Country,Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,class_label
19987,Canada,37,S,F,60000,1,0,Graduate Degree,Professional,1,0, > 50K
19988,Canada,32,M,M,60000,1,0,Graduate Degree,Professional,1,0, > 50K
19989,Canada,32,M,M,60000,1,0,Graduate Degree,Professional,1,0, > 50K
19990,United States,37,M,M,70000,2,0,Graduate Degree,Professional,1,0, > 50K
19991,United States,32,M,M,70000,2,0,Graduate Degree,Professional,1,0, > 50K
19992,United States,38,M,F,70000,3,0,Graduate Degree,Professional,1,0, > 50K
19993,United States,39,M,M,60000,1,0,Graduate Degree,Professional,1,0, > 50K
19994,United States,35,S,F,70000,2,2,Bachelors,Skilled Manual,1,0, > 50K
19995,United States,41,M,F,70000,2,2,Bachelors,Skilled Manual,1,0, > 50K
19996,United States,35,S,M,70000,2,2,Bachelors,Skilled Manual,0,1, > 50K
19997,Canada,41,M,F,70000,2,2,Bachelors,Skilled Manual,1,1, > 50K
19998,United States,36,S,F,40000,5,5,High School,Skilled Manual,1,3, <= 50K 
19999,United States,42,S,F,40000,0,0,Bachelors,Professional,0,1, <= 50K 
20000,Canada,33,M,M,60000,1,0,Graduate Degree,Professional,1,0, > 50K
20001,United States,39,S,F,60000,2,0,Graduate Degree,Professional,1,0, > 50K
20002,United States,39,M,F,70000,4,0,Graduate Degree,Professional,1,0, > 50K
20003,United States,39,S,M,70000,4,0,Graduate Degree,Professional,1,0, > 50K
20004,United States,38,M,F,70000,4,0,Graduate Degree,Professional,1,0, > 50K
20005,United States,41,S,M,50000,2,2,Bachelors,Skilled Manual,1,1, <= 50K 
20006,United States,41,S,F,50000,2,2,Bachelors,Skilled Manual,1,1, <= 50K 
20007,Canada,41,S,F,50000,2,2,Bachelors,Skilled Manual,0,1, <= 50K 
20008,United States,37,M,M,60000,0,0,Graduate Degree,Professional,1,0, > 50K
20009,United States,42,S,M,60000,0,0,Graduate Degree,Professional,1,0, > 50K
20010,United States,31,M,M,70000,4,0,Graduate Degree,Professional,1,0, > 50K
20011,United States,43,M,M,70000,4,0,Graduate Degree,Professional,1,0, > 50K
20012,United States,37,M,F,70000,4,0,Graduate Degree,Professional,1,0, > 50K
20013,United States,40,S,F,70000,5,0,Graduate Degree,Professional,1,0, > 50K
20014,United States,34,M,F,70000,5,5,Graduate Degree,Professional,0,2, > 50K
20015,United States,39,M,F,80000,3,0,Graduate Degree,Professional,1,0, > 50K
20016,United States,43,S,F,40000,0,0,Bachelors,Professional,0,1, <= 50K 
20017,United States,38,S,F,40000,0,0,Bachelors,Professional,0,1, <= 50K 
20018,United States,44,M,F,80000,3,3,Bachelors,Skilled Manual,1,1, > 50K
20019,United States,43,M,F,80000,3,3,Bachelors,Skilled Manual,1,2, > 50K
20020,United States,44,S,F,80000,3,3,Bachelors,Skilled Manual,0,2, > 50K
20021,Canada,38,M,M,80000,4,4,Bachelors,Skilled Manual,1,0, > 50K
20022,United States,44,M,F,50000,4,4,Bachelors,Skilled Manual,1,1, <= 50K 
20023,Canada,44,S,M,60000,0,0,Graduate Degree,Professional,1,0, > 50K
20024,United States,44,S,M,40000,0,0,Bachelors,Professional,1,1, <= 50K 
20025,United States,39,S,M,40000,0,0,Bachelors,Professional,0,1, <= 50K 
20026,United States,44,S,F,40000,0,0,Bachelors,Professional,0,1, <= 50K 
20027,United States,44,M,F,60000,5,5,Bachelors,Skilled Manual,1,3, > 50K
20028,United States,44,S,F,60000,5,5,Bachelors,Skilled Manual,0,3, > 50K
20029,United States,44,M,F,60000,4,2,Bachelors,Skilled Manual,1,2, > 50K
20030,United States,45,M,M,60000,4,2,Bachelors,Skilled Manual,1,2, > 50K
20031,United States,45,S,M,60000,4,2,Bachelors,Skilled Manual,1,2, > 50K
20032,United States,39,S,M,60000,4,2,Bachelors,Skilled Manual,1,2, > 50K
20033,United States,34,M,M,70000,4,2,Bachelors,Professional,1,2, > 50K
20034,Canada,40,S,M,70000,4,2,Bachelors,Professional,1,2, > 50K
20035,Canada,40,M,M,70000,4,2,Bachelors,Professional,1,2, > 50K
20036,United States,35,M,F,70000,4,2,Bachelors,Professional,1,2, > 50K
20037,United States,41,S,F,70000,0,0,Bachelors,Professional,1,1, > 50K
20038,United States,41,S,F,70000,0,0,Bachelors,Professional,0,1, > 50K
20039,United States,46,S,F,70000,4,2,Bachelors,Professional,0,2, > 50K
20040,United States,46,S,F,60000,3,2,Graduate Degree,Professional,0,0, > 50K
20041,France,30,S,M,30000,0,0,High School,Manual,0,1, <= 50K 
20042,United Kingdom,35,M,M,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
20043,Germany,36,S,M,10000,0,0,Partial High School,Manual,1,2, <= 50K 
20044,France,36,S,F,30000,0,0,High School,Manual,0,1, <= 50K 
20045,France,35,M,M,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
20046,France,35,M,M,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
20047,France,36,M,M,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
20048,United Kingdom,36,S,F,30000,0,0,High School,Manual,0,1, <= 50K 
20049,United Kingdom,38,S,F,10000,0,0,Partial High School,Manual,0,2, <= 50K 
20050,France,37,S,F,30000,0,0,High School,Manual,0,1, <= 50K 
20051,Germany,31,S,F,40000,1,1,Partial College,Clerical,0,1, <= 50K 
20052,United Kingdom,37,S,M,40000,2,2,Partial College,Clerical,1,0, <= 50K 
20053,United Kingdom,37,S,M,40000,2,2,Partial College,Clerical,1,0, <= 50K 
20054,United Kingdom,36,S,M,40000,2,2,Partial College,Clerical,1,0, <= 50K 
20055,United Kingdom,38,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
20056,Germany,37,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
20057,France,38,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
20058,United Kingdom,38,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
20059,France,38,M,F,30000,0,0,High School,Manual,0,1, <= 50K 
20060,United Kingdom,37,S,F,30000,0,0,High School,Manual,0,1, <= 50K 
20061,France,37,S,F,30000,0,0,High School,Manual,0,1, <= 50K 
20062,Germany,37,S,M,30000,0,0,High School,Manual,0,1, <= 50K 
20063,France,39,S,F,40000,2,2,Partial College,Clerical,1,0, <= 50K 
20064,Germany,32,S,F,40000,2,2,Partial College,Clerical,1,1, <= 50K 
20065,Germany,37,M,M,40000,2,2,Partial College,Clerical,0,1, <= 50K 
20066,United States,29,S,M,40000,3,3,Partial College,Clerical,1,1, <= 50K 
20067,United States,34,S,F,40000,3,3,Partial College,Clerical,1,1, <= 50K 
20068,United States,35,S,F,40000,3,3,Partial College,Clerical,1,2, <= 50K 
20069,United States,34,S,F,30000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
20070,Canada,43,M,M,60000,0,0,Graduate Degree,Skilled Manual,0,0, > 50K
20071,United States,37,M,M,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
20072,United States,43,M,F,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
20073,United States,37,M,F,60000,0,0,Graduate Degree,Skilled Manual,1,0, > 50K
20074,United States,55,S,M,10000,2,1,High School,Manual,1,2, <= 50K 
20075,Canada,56,S,M,10000,2,1,High School,Manual,1,2, <= 50K 
20076,United States,56,S,F,10000,2,1,High School,Manual,1,2, <= 50K 
20077,United States,55,M,M,10000,2,1,High School,Manual,1,2, <= 50K 
20078,United States,50,M,M,20000,2,0,High School,Manual,0,2, <= 50K 
20079,United States,50,M,F,20000,2,0,High School,Manual,0,2, <= 50K 
20080,United States,45,M,F,20000,2,0,High School,Manual,0,2, <= 50K 
20081,United States,56,M,M,20000,2,0,High School,Manual,0,2, <= 50K 
20082,Canada,56,S,F,20000,2,0,High School,Manual,1,2, <= 50K 
20083,United States,50,M,M,20000,2,0,High School,Manual,0,2, <= 50K 
20084,Canada,45,M,M,20000,2,0,High School,Manual,0,2, <= 50K 
20085,Canada,55,M,F,20000,2,0,Partial High School,Manual,0,2, <= 50K 
20086,Canada,43,M,M,20000,3,0,Partial High School,Manual,0,2, <= 50K 
20087,Canada,49,M,M,20000,3,0,Partial High School,Manual,0,2, <= 50K 
20088,United States,49,M,M,20000,3,0,Partial High School,Clerical,0,2, <= 50K 
20089,United States,55,M,M,30000,1,0,High School,Manual,1,1, <= 50K 
20090,United States,54,M,M,30000,1,0,High School,Clerical,1,1, <= 50K 
20091,United States,38,M,F,30000,1,0,High School,Clerical,1,1, <= 50K 
20092,United States,55,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
20093,United States,49,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
20094,United States,53,M,F,30000,1,0,High School,Clerical,0,2, <= 50K 
20095,United States,53,M,F,30000,1,0,High School,Clerical,0,2, <= 50K 
20096,Canada,54,M,M,30000,2,0,High School,Skilled Manual,0,2, <= 50K 
20097,United States,53,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
20098,United States,41,M,F,30000,2,0,High School,Skilled Manual,0,2, <= 50K 
20099,United States,53,M,M,30000,2,0,High School,Skilled Manual,0,2, <= 50K 
20100,United States,53,S,M,30000,2,0,High School,Skilled Manual,1,2, <= 50K 
20101,United States,47,M,M,30000,2,0,High School,Skilled Manual,1,2, <= 50K 
20102,United States,53,M,F,30000,2,0,High School,Skilled Manual,1,2, <= 50K 
20103,Canada,52,M,M,40000,1,0,Partial College,Clerical,1,1, <= 50K 
20104,Canada,51,M,M,30000,2,0,High School,Skilled Manual,1,2, <= 50K 
20105,United States,51,M,F,30000,2,0,High School,Skilled Manual,0,2, <= 50K 
20106,Canada,51,M,F,30000,2,0,High School,Skilled Manual,0,2, <= 50K 
20107,United States,52,M,F,40000,1,0,Partial College,Clerical,1,1, <= 50K 
20108,United States,45,M,M,40000,2,0,Partial College,Clerical,1,1, <= 50K 
20109,United States,51,S,F,40000,2,0,Partial College,Clerical,1,1, <= 50K 
20110,United States,51,M,M,40000,2,0,Partial College,Clerical,1,1, <= 50K 
20111,United States,50,M,F,40000,2,0,Partial College,Clerical,1,1, <= 50K 
20112,United States,51,S,F,80000,5,0,Graduate Degree,Skilled Manual,1,0, > 50K
20113,United States,51,M,F,80000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
20114,United States,50,M,M,80000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
20115,United States,50,M,F,40000,2,0,Partial College,Clerical,1,1, <= 50K 
20116,United States,50,M,F,60000,4,0,Graduate Degree,Skilled Manual,1,0, > 50K
20117,United States,37,M,M,50000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
20118,United States,36,M,F,50000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
20119,United States,36,M,M,40000,0,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
20120,United States,35,S,M,40000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
20121,United States,35,M,M,40000,1,0,Graduate Degree,Skilled Manual,0,0, <= 50K 
20122,United States,35,M,M,40000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
20123,United States,36,M,M,40000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
20124,United States,35,M,F,40000,1,0,Graduate Degree,Skilled Manual,1,0, <= 50K 
20125,United States,37,M,F,60000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
20126,United States,37,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
20127,United States,38,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
20128,United States,38,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
20129,United States,37,S,F,60000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
20130,Canada,37,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0, > 50K
20131,France,45,M,F,10000,1,0,Graduate Degree,Manual,1,0, <= 50K 
20132,Germany,46,M,F,10000,1,0,Graduate Degree,Manual,1,0, <= 50K 
20133,United Kingdom,41,M,M,20000,1,0,Graduate Degree,Clerical,1,0, <= 50K 
20134,United Kingdom,47,M,M,20000,1,0,Graduate Degree,Clerical,1,0, <= 50K 
20135,Germany,48,M,F,10000,1,0,Bachelors,Manual,1,0, <= 50K 
20136,United Kingdom,42,M,F,10000,1,0,Bachelors,Manual,1,0, <= 50K 
20137,Germany,48,M,M,10000,1,0,Bachelors,Manual,1,0, <= 50K 
20138,Germany,74,M,F,20000,1,0,Graduate Degree,Clerical,1,0, <= 50K 
20139,United States,30,M,M,10000,0,0,Bachelors,Manual,1,0, <= 50K 
20140,Germany,50,M,M,10000,1,0,Bachelors,Manual,1,0, <= 50K 
20141,France,50,M,F,20000,1,0,Bachelors,Manual,1,0, <= 50K 
20142,France,52,M,F,10000,2,0,Partial College,Manual,1,0, <= 50K 
20143,Germany,52,M,M,10000,2,0,Partial College,Manual,1,0, <= 50K 
20144,Germany,53,M,M,10000,2,0,Partial College,Manual,1,0, <= 50K 
20145,France,43,M,M,10000,2,0,Partial College,Manual,1,1, <= 50K 
20146,France,63,M,F,10000,2,0,Partial College,Manual,1,1, <= 50K 
20147,United Kingdom,67,M,F,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
20148,France,67,M,M,10000,3,0,Partial College,Manual,1,1, <= 50K 
20149,United Kingdom,66,M,F,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
20150,United Kingdom,66,M,M,40000,1,0,Graduate Degree,Clerical,1,0, <= 50K 
20151,Australia,28,M,F,10000,0,0,Partial College,Manual,1,1, <= 50K 
20152,Australia,28,M,M,10000,0,0,Partial College,Manual,1,1, <= 50K 
20153,Australia,30,M,F,10000,0,0,Partial College,Manual,0,1, <= 50K 
20154,Australia,30,S,M,10000,0,0,Partial College,Manual,0,1, <= 50K 
20155,Australia,31,M,M,10000,0,0,Partial College,Manual,1,1, <= 50K 
20156,Australia,32,S,M,10000,0,0,High School,Manual,0,2, <= 50K 
20157,Australia,31,M,F,10000,0,0,High School,Manual,0,2, <= 50K 
20158,Australia,30,S,M,10000,1,1,High School,Manual,0,0, <= 50K 
20159,Australia,30,M,M,20000,0,0,Bachelors,Clerical,1,0, <= 50K 
20160,Australia,30,S,M,20000,0,0,Bachelors,Clerical,1,0, <= 50K 
20161,France,60,S,M,20000,1,0,Partial College,Manual,1,0, <= 50K 
20162,Germany,65,M,F,20000,2,0,Partial College,Manual,1,1, <= 50K 
20163,Germany,66,M,F,20000,2,0,Partial College,Manual,1,1, <= 50K 
20164,United Kingdom,65,M,M,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
20165,United Kingdom,66,M,F,30000,1,0,Bachelors,Clerical,1,0, <= 50K 
20166,Germany,47,S,F,30000,4,0,Graduate Degree,Clerical,1,0, <= 50K 
20167,United Kingdom,42,S,M,30000,4,0,Graduate Degree,Clerical,1,0, <= 50K 
20168,Germany,48,M,F,10000,1,1,High School,Manual,1,1, <= 50K 
20169,Germany,48,S,M,20000,1,1,Partial College,Manual,0,0, <= 50K 
20170,United Kingdom,49,M,M,30000,3,0,Graduate Degree,Clerical,1,0, <= 50K 
20171,Germany,49,M,F,20000,2,0,Partial College,Manual,1,1, <= 50K 
20172,United Kingdom,44,S,F,30000,3,0,Graduate Degree,Clerical,1,0, <= 50K 
20173,United Kingdom,33,M,M,40000,1,1,Bachelors,Skilled Manual,1,0, <= 50K 
20174,Germany,36,M,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
20175,France,35,S,F,30000,0,0,Partial College,Clerical,0,1, <= 50K 
20176,Germany,28,S,M,20000,0,0,Partial High School,Manual,0,2, <= 50K 
20177,France,28,S,M,20000,0,0,Partial High School,Manual,1,2, <= 50K 
20178,France,29,S,F,20000,0,0,Partial High School,Manual,0,2, <= 50K 
20179,United Kingdom,30,S,F,30000,0,0,High School,Manual,0,1, <= 50K 
20180,United States,47,M,F,70000,1,0,Partial College,Skilled Manual,1,1, > 50K
20181,United States,47,M,F,70000,1,0,Partial College,Skilled Manual,1,1, > 50K
20182,Canada,47,M,F,70000,1,0,Partial College,Skilled Manual,1,1, > 50K
20183,United States,35,M,F,70000,1,0,Partial College,Skilled Manual,1,1, > 50K
20184,United States,48,M,F,40000,4,3,High School,Skilled Manual,1,2, <= 50K 
20185,United States,47,S,M,40000,4,3,High School,Skilled Manual,1,3, <= 50K 
20186,Canada,47,M,M,40000,4,2,High School,Skilled Manual,1,2, <= 50K 
20187,United States,47,M,M,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
20188,Canada,47,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
20189,Canada,36,S,F,50000,0,0,Partial College,Skilled Manual,0,1, <= 50K 
20190,United States,41,S,F,50000,0,0,Partial College,Skilled Manual,1,1, <= 50K 
20191,United States,42,S,M,60000,0,0,Graduate Degree,Professional,1,1, > 50K
20192,United States,41,S,F,60000,0,0,Graduate Degree,Professional,0,1, > 50K
20193,United States,36,S,F,60000,0,0,Graduate Degree,Professional,0,1, > 50K
20194,United States,48,M,M,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
20195,United States,48,M,M,60000,1,0,Partial College,Skilled Manual,0,1, > 50K
20196,United States,48,M,M,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
20197,United States,49,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
20198,United States,49,S,F,60000,4,3,Bachelors,Professional,1,0, > 50K
20199,United States,49,M,F,70000,1,0,Graduate Degree,Professional,1,1, > 50K
20200,United States,50,M,M,70000,2,0,Graduate Degree,Professional,1,1, > 50K
20201,United States,49,M,F,70000,5,5,Graduate Degree,Professional,1,3, > 50K
20202,Canada,49,M,F,70000,5,5,Graduate Degree,Professional,1,3, > 50K
20203,United States,38,M,M,80000,1,0,Graduate Degree,Professional,1,0, > 50K
20204,United States,44,M,F,80000,2,0,Graduate Degree,Professional,1,0, > 50K
20205,United States,51,S,M,60000,3,2,Bachelors,Professional,0,0, > 50K
20206,Canada,51,M,F,60000,1,0,Bachelors,Professional,1,1, > 50K
20207,United States,45,M,M,60000,1,0,Bachelors,Professional,1,1, > 50K
20208,Canada,51,M,M,60000,1,0,Bachelors,Professional,1,1, > 50K
20209,Canada,51,M,F,60000,1,0,Bachelors,Professional,1,1, > 50K
20210,United States,50,M,F,80000,5,0,Graduate Degree,Professional,1,0, > 50K
20211,Australia,41,M,M,60000,2,2,Bachelors,Professional,1,1, > 50K
20212,Australia,39,M,F,80000,4,4,Graduate Degree,Management,1,1, > 50K
20213,Australia,39,S,F,80000,4,4,Graduate Degree,Management,1,1, > 50K
20214,Australia,40,S,F,60000,2,2,Bachelors,Professional,0,1, > 50K
20215,Australia,40,S,F,60000,2,2,Bachelors,Professional,0,1, > 50K
20216,Australia,41,M,M,60000,2,2,Bachelors,Professional,1,1, > 50K
20217,Australia,31,M,F,70000,5,5,Bachelors,Professional,0,3, > 50K
20218,Australia,36,M,M,70000,5,5,Bachelors,Professional,0,3, > 50K
20219,Australia,39,M,F,110000,1,0,Graduate Degree,Management,0,0, > 50K
20220,Australia,39,S,F,110000,1,0,Graduate Degree,Management,1,0, > 50K
20221,Australia,34,M,F,120000,1,0,Graduate Degree,Management,0,0, > 50K
20222,Australia,36,M,F,70000,5,5,Bachelors,Professional,0,3, > 50K
20223,Australia,36,M,M,70000,5,5,Bachelors,Professional,1,4, > 50K
20224,Australia,42,M,M,80000,5,5,Graduate Degree,Management,0,3, > 50K
20225,Australia,42,S,F,90000,0,0,Bachelors,Professional,1,0, > 50K
20226,Australia,43,M,F,90000,0,0,Bachelors,Professional,1,0, > 50K
20227,Australia,42,M,M,90000,2,0,Bachelors,Professional,1,0, > 50K
20228,Australia,43,M,M,100000,0,0,Graduate Degree,Management,1,0, > 50K
20229,Australia,43,M,M,60000,2,2,Bachelors,Professional,1,1, > 50K
20230,Australia,38,M,M,60000,3,3,Bachelors,Professional,1,1, > 50K
20231,Australia,44,S,M,70000,0,0,Bachelors,Professional,0,1, > 50K
20232,Australia,45,M,M,60000,3,3,Bachelors,Professional,1,2, > 50K
20233,Australia,45,S,F,60000,3,3,Bachelors,Professional,1,2, > 50K
20234,Australia,44,S,M,60000,4,4,Bachelors,Professional,1,3, > 50K
20235,Australia,45,S,M,60000,4,4,Bachelors,Professional,1,3, > 50K
20236,Australia,46,S,M,60000,3,2,Bachelors,Professional,0,2, > 50K
20237,Australia,46,M,M,70000,0,0,Bachelors,Professional,0,1, > 50K
20238,Australia,41,S,F,90000,2,0,Bachelors,Professional,1,0, > 50K
20239,Australia,30,M,F,90000,2,0,Bachelors,Professional,1,0, > 50K
20240,Australia,48,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
20241,Australia,47,M,M,60000,1,0,Partial College,Skilled Manual,0,1, > 50K
20242,Australia,77,M,M,120000,5,0,Graduate Degree,Management,0,2, > 50K
20243,Australia,43,S,F,100000,0,0,Graduate Degree,Management,0,1, > 50K
20244,Australia,43,S,F,100000,0,0,Graduate Degree,Management,0,1, > 50K
20245,Australia,42,S,M,100000,0,0,Graduate Degree,Management,1,1, > 50K
20246,Australia,37,M,F,100000,0,0,Bachelors,Professional,0,1, > 50K
20247,Australia,42,S,F,100000,0,0,Bachelors,Professional,0,1, > 50K
20248,Australia,49,M,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
20249,Australia,49,S,F,60000,1,0,Partial College,Skilled Manual,1,1, > 50K
